id,address,flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,account,name,title,gruppe_1_title,einzelplan_2_address,value,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible
3186,120181255,ausgaben,2012,Politische Führung,011,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",81,812,Erwerb von beweglichen Sachen,8,12,Politische Führung und zentrale Verwaltung,funktion,1201 812 55 - 011,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1201,4383,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesministerium,0,1
3187,121152721,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,12,Verwaltung,funktion,1211 527 21 - 719,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1211,80,Verkehrs- und Nachrichtenwesen,71,Dienstreisen,Bundesanstalt für Straßenwesen,7,0
3188,110153255,ausgaben,2012,Politische Führung,011,Bundesministerium für Arbeit und Soziales,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,11,Politische Führung und zentrale Verwaltung,funktion,1101 532 55 - 011,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1101,3300,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,1
3189,121426101,einnahmen,2012,Wetterdienst,760,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",26,261,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus sonstigen Bereichen,2,12,Wetterdienst,funktion,1214 261 01 - 760,Erstattung von Verwaltungsausgaben,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1214,100,Verkehrs- und Nachrichtenwesen,76,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus dem Inland,Deutscher Wetterdienst,7,0
3190,060854301,ausgaben,2012,Statistischer Dienst,014,Bundesministerium des Innern,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,06,Politische Führung und zentrale Verwaltung,funktion,0608 543 01 - 014,Veröffentlichung und Dokumentation,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0608,315,Allgemeine Dienste,01,Sonstiges,Statistisches Bundesamt,0,1
3191,120378014,ausgaben,2012,Wasserstraßen und Häfen,731,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",78,780,Baumaßnahmen,7,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 780 14 - 731,Aus- und Neubau von Betriebswegen an Bundeswasserstraßen,Baumaßnahmen,1203,2922,Verkehrs- und Nachrichtenwesen,73,Baumaßnahmen,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
3192,120378012,ausgaben,2012,Wasserstraßen und Häfen,731,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",78,780,Baumaßnahmen,7,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 780 12 - 731,"Um- , Aus- und Neubaumaßnahmen an Bundeswasserstraßen",Baumaßnahmen,1203,595000,Verkehrs- und Nachrichtenwesen,73,Baumaßnahmen,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
3193,120378011,ausgaben,2012,Wasserstraßen und Häfen,731,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",78,780,Baumaßnahmen,7,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 780 11 - 731,Erhaltung der verkehrlichen Infrastruktur,Baumaßnahmen,1203,200661,Verkehrs- und Nachrichtenwesen,73,Baumaßnahmen,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,0
3194,062327201,einnahmen,2012,Politische Führung,011,Bundesministerium des Innern,27,272,Zuschüsse von der EU,2,06,Politische Führung und zentrale Verwaltung,funktion,0623 272 01 - 011,Zuschüsse der Europäischen Union für Maßnahmen auf dem Gebiet der IT-Sicherheit,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0623,0,Allgemeine Dienste,01,Sonstige Zuschüsse von der EU,Bundesamt für Sicherheit in der Informationstechnik,0,0
3195,122142211,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",42,422,Bezüge und Nebenleistungen,4,12,Verwaltung,funktion,1221 422 11 - 719,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1221,1100,Verkehrs- und Nachrichtenwesen,71,Bezüge und Nebenleistungen der Beamten und Richter,Eisenbahn-Bundesamt,7,1
3196,122142212,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",42,422,Bezüge und Nebenleistungen,4,12,Verwaltung,funktion,1221 422 12 - 719,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Personalausgaben,1221,0,Verkehrs- und Nachrichtenwesen,71,Bezüge und Nebenleistungen der Beamten und Richter,Eisenbahn-Bundesamt,7,1
3197,120845301,ausgaben,2012,Wasserstraßen und Häfen,731,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",45,453,Sonstige personalbezogene Ausgaben,4,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1208 453 01 - 731,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1208,73,Verkehrs- und Nachrichtenwesen,73,"Trennungsgeld, Umzugskostenvergütungen",Bundesamt für Seeschifffahrt und Hydrographie,7,1
3198,140269801,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,69,698,"Vermögensübertragungen, soweit nicht für Investitionen",6,14,Verteidigung (nur Bund),funktion,1402 698 01 - 032,"Abgeltung von Schadenersatzansprüchen Dritter, soweit es sich nicht um Ansprüche aus Übungsschäden handelt",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1402,8500,Allgemeine Dienste,03,"Vermögensübertragungen an Sonstige im Inland, soweit nicht Investitionszuschüsse",Allgemeine Bewilligungen,0,0
3199,046728157,einnahmen,2012,"Versorgung einschließlich Beihilfen für Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundeskanzlerin und Bundeskanzleramt,28,281,Sonstige Zuschüsse aus sonstigen Bereichen,2,04,Politische Führung und zentrale Verwaltung,funktion,0467 281 57 - 018,Sonstige Erstattungen aus dem Inland,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0467,0,Allgemeine Dienste,01,Sonstige Erstattungen aus dem Inland,"Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 04 (ohne Kap. 0403, 0405 bis 0408)",0,0
3200,140755319,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,55,553,"Militärische Beschaffungen, Materialerhaltung, Wehrforschung, wehrtechnische und sonstige militärische Entwicklung und Erprobung sowie militärische Anlagen",5,14,Verteidigung (nur Bund),funktion,1407 553 19 - 032,Betrieb des Bekleidungswesens,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1407,130000,Allgemeine Dienste,03,Materialerhaltung,Sonstiger Betrieb der Bundeswehr,0,0
3201,056744657,ausgaben,2012,"Versorgung einschließlich Beihilfen für Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Auswärtiges Amt,44,446,"Beihilfen, Unterstützungen und dgl.",4,05,Politische Führung und zentrale Verwaltung,funktion,0567 446 57 - 018,Beihilfen aufgrund der Beihilfevorschriften,Personalausgaben,0567,18302,Allgemeine Dienste,01,Beihilfen für Versorgungsempfänger und dgl.,Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 05,0,0
3202,080145202,ausgaben,2012,Unfallversicherung,223,Bundesministerium der Finanzen,45,452,Sonstige personalbezogene Ausgaben,4,08,Sozialversicherung einschließlich Arbeitslosenversicherung,funktion,0801 452 02 - 223,Unfallkasse des Bundes,Personalausgaben,0801,3000,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",22,Personalbezogene Zahlungen an die Sozialversicherungsträger (soweit nicht unter Obergruppen 41 bis 44 erfasst),Bundesministerium,2,1
3203,060845919,ausgaben,2012,Statistischer Dienst,014,Bundesministerium des Innern,45,459,Sonstige personalbezogene Ausgaben,4,06,Politische Führung und zentrale Verwaltung,funktion,0608 459 19 - 014,Vermischte Personalausgaben,Personalausgaben,0608,0,Allgemeine Dienste,01,Sonstiges,Statistisches Bundesamt,0,0
3204,140452501,ausgaben,2012,Bundeswehrverwaltung,031,Bundesministerium der Verteidigung,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,14,Verteidigung (nur Bund),funktion,1404 525 01 - 031,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1404,11500,Allgemeine Dienste,03,Aus- und Fortbildung,"Bundeswehrverwaltung, Universitäten der Bundeswehr, Militärseelsorge und Rechtspflege sowie Personalausgaben für das Zivilpersonal bei den Kommandobehörden, Truppen usw.",0,1
3205,121053401,ausgaben,2012,Sonstiges,729,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",53,534,Sächliche Verwaltungsausgaben (Obergruppe 53),5,12,Straßen,funktion,1210 534 01 - 729,Verkehrswirtschaftliche Untersuchungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1210,3100,Verkehrs- und Nachrichtenwesen,72,Sonstiges,Bundesfernstraßen (ohne Lkw-Maut),7,0
3206,101388301,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",88,883,Zuweisungen für Investitionen an öffentlichen Bereich,8,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1013 883 01 - 165,Erschließungsbeiträge,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1013,0,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",1,1
3207,030142801,ausgaben,2012,Politische Führung,011,Bundesrat,42,428,Bezüge und Nebenleistungen,4,03,Politische Führung und zentrale Verwaltung,funktion,0301 428 01 - 011,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,0301,4166,Allgemeine Dienste,01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesrat,0,1
3208,300468570,ausgaben,2012,Gemeinsame Forschungsförderung von Bund und Ländern,164,Bundesministerium für Bildung und Forschung,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,30,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,3004 685 70 - 164,HGF-Zentren - Betrieb,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,3004,1444176,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,"Forschung für Innovationen, Hightech-Strategie",1,0
3209,150651401,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1506 514 01 - 314,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1506,2101,"Gesundheit, Umwelt, Sport und Erholung",31,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Paul-Ehrlich-Institut,3,1
3210,600209201,einnahmen,2012,Sonstiges,960,Allgemeine Finanzverwaltung,09,092,Steuerähnliche Abgaben,0,60,Sonstiges,funktion,6002 092 01 - 960,Münzeinnahmen,Einnahmen aus Steuern und steuerähnlichen Abgaben sowie EU-Eigenmittel,6002,363000,Allgemeine Finanzwirtschaft,96,Münzeinnahmen,Allgemeine Bewilligungen,9,0
3211,010452602,ausgaben,2012,Politische Führung,011,Bundespräsident und Bundespräsidialamt,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,01,Politische Führung und zentrale Verwaltung,funktion,0104 526 02 - 011,Sachverständige,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0104,4,Allgemeine Dienste,01,"Sachverständige, Gerichts- und ähnliche Kosten",Büro der Gemeinsamen Wissenschaftskonferenz,0,1
3212,061511101,einnahmen,2012,Innere Verwaltung,012,Bundesministerium des Innern,11,111,Verwaltungseinnahmen,1,06,Politische Führung und zentrale Verwaltung,funktion,0615 111 01 - 012,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0615,2285,Allgemeine Dienste,01,"Gebühren, sonstige Entgelte",Bundesverwaltungsamt,0,0
3213,040542401,ausgaben,2012,Politische Führung,011,Bundeskanzlerin und Bundeskanzleramt,42,424,Bezüge und Nebenleistungen,4,04,Politische Führung und zentrale Verwaltung,funktion,0405 424 01 - 011,Zuführung an die Versorgungsrücklage,Personalausgaben,0405,180,Allgemeine Dienste,01,Zuführung an die Versorgungsrücklage,Der Beauftragte der Bundesregierung für Kultur und Medien,0,1
3214,020353999,ausgaben,2012,Politische Führung,011,Deutscher Bundestag,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,02,Politische Führung und zentrale Verwaltung,funktion,0203 539 99 - 011,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0203,4,Allgemeine Dienste,01,Sonstiges,Der Wehrbeauftragte des Deutschen Bundestages,0,1
3215,121181202,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",81,812,Erwerb von beweglichen Sachen,8,12,Verwaltung,funktion,1211 812 02 - 719,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1211,1140,Verkehrs- und Nachrichtenwesen,71,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesanstalt für Straßenwesen,7,1
3216,151142821,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,42,428,Bezüge und Nebenleistungen,4,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1511 428 21 - 314,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,1511,0,"Gesundheit, Umwelt, Sport und Erholung",31,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Robert Koch-Institut,3,0
3217,101451701,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1014 517 01 - 165,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1014,8038,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Friedrich Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",1,1
3218,151152601,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1511 526 01 - 314,Gerichts- und ähnliche Kosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1511,1,"Gesundheit, Umwelt, Sport und Erholung",31,"Sachverständige, Gerichts- und ähnliche Kosten",Robert Koch-Institut,3,1
3219,151152602,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1511 526 02 - 314,Sachverständige,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1511,90,"Gesundheit, Umwelt, Sport und Erholung",31,"Sachverständige, Gerichts- und ähnliche Kosten",Robert Koch-Institut,3,1
3220,151152603,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1511 526 03 - 314,Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1511,219,"Gesundheit, Umwelt, Sport und Erholung",31,"Sachverständige, Gerichts- und ähnliche Kosten",Robert Koch-Institut,3,1
3221,061854311,ausgaben,2012,Forschung und experimentelle Entwicklung zum Schutz und zur Förderung der menschlichen Gesundheit (Einzelmaßnahmen),172,Bundesministerium des Innern,54,543,Sächliche Verwaltungsausgaben (Obergruppe 54),5,06,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0618 543 11 - 172,Veröffentlichung und Dokumentation,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0618,190,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",17,Sonstiges,Bundesinstitut für Sportwissenschaft,1,1
3222,101645301,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",45,453,Sonstige personalbezogene Ausgaben,4,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1016 453 01 - 165,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1016,61,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,"Trennungsgeld, Umzugskostenvergütungen","Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",1,1
3223,160751155,ausgaben,2012,Behörden für Reaktorsicherheit und Strahlenschutz,341,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,16,Reaktorsicherheit und Strahlenschutz,funktion,1607 511 55 - 341,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1607,2251,"Gesundheit, Umwelt, Sport und Erholung",34,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesamt für Strahlenschutz,3,1
